"Survey"	"Date"	"Station"	"Temp"	"Top EC"	"Bottom EC"	"Secchi"	"Turbidity"	"Latitude"	"Longitude"	"Comments"
5	6/10/1996 0:00:00	508	21.10	128	132	31				
5	6/10/1996 0:00:00	513	21.00	126	128	36				
5	6/10/1996 0:00:00	520	21.60	131	135	33				
5	6/10/1996 0:00:00	703	21.30	124	128	48				
5	6/10/1996 0:00:00	704	20.00	115	114	40				
5	6/10/1996 0:00:00	706	20.00	113	113	25				
5	6/10/1996 0:00:00	801	21.40	132	132	40				
5	6/11/1996 0:00:00	418	20.20	1655	3178	18				
5	6/11/1996 0:00:00	602	20.80	443	475	20				
5	6/11/1996 0:00:00	606	22.50	593	608	14				
5	6/11/1996 0:00:00	609	23.00	780	796	15				
5	6/11/1996 0:00:00	610	22.40	268	288	20				
5	6/11/1996 0:00:00	802	23.50	144	152	70				
5	6/11/1996 0:00:00	804	21.40	137	136	56				
5	6/13/1996 0:00:00	340	18.40	12900	13320	30				
5	6/13/1996 0:00:00	342	18.30	10760	11020	32				
5	6/13/1996 0:00:00	343	18.90	10000	9920	19				
5	6/13/1996 0:00:00	344	20.80	8970	9330	30				
5	6/13/1996 0:00:00	345	21.50	7920	8390	30				
5	6/13/1996 0:00:00	346	22.30	7180	7330	38				
5	6/14/1996 0:00:00	405	18.70	8260	4230	8				
5	6/14/1996 0:00:00	411	19.30	3263	3530	12				
5	6/14/1996 0:00:00	501	20.40	212	217	41				
5	6/14/1996 0:00:00	504	20.20	217	225	32				
5	6/14/1996 0:00:00	519	20.60	213	215	24				
6	6/24/1996 0:00:00	809	20.90	147	137	80				
6	6/24/1996 0:00:00	901	20.20	135	135	84				
6	6/24/1996 0:00:00	902	20.60	144	121	102				
6	6/24/1996 0:00:00	912	23.00	617	605	50				
6	6/24/1996 0:00:00	914	23.70	396	391	69				
6	6/24/1996 0:00:00	915	22.90	151	150	98				
6	6/24/1996 0:00:00	918	25.10	164	163	65				
6	6/25/1996 0:00:00	707	21.30	144	147	54				
6	6/25/1996 0:00:00	711	21.10	135	128	70				
6	6/25/1996 0:00:00	716	19.70	162	152	32				
6	6/25/1996 0:00:00	812	21.10	130	132	70				
6	6/25/1996 0:00:00	815	20.30	135	133	65				
6	6/25/1996 0:00:00	906	21.10	181	193	52				
6	6/25/1996 0:00:00	910	20.60	594	560	38				
6	6/25/1996 0:00:00	919	17.20	118	131	70				
6	6/26/1996 0:00:00	508	19.60	964	959	58				
6	6/26/1996 0:00:00	513	20.40	469	477	46				
6	6/26/1996 0:00:00	520	20.10	688	684	48				
6	6/26/1996 0:00:00	704	19.10	144	143	43				
6	6/26/1996 0:00:00	705	19.80	145	141	60				
6	6/26/1996 0:00:00	706	18.10	130	144	51				
6	6/26/1996 0:00:00	801	21.10	190	189	51				
6	6/27/1996 0:00:00	418	18.10	12360	14030	34				
6	6/27/1996 0:00:00	602	18.80	8090	8010	34				
6	6/27/1996 0:00:00	606	18.90	2150	2160	18				
6	6/27/1996 0:00:00	609	18.40	1128	1143	14				
6	6/27/1996 0:00:00	610	18.60	928	888	18				
6	6/27/1996 0:00:00	804	18.70	200	205	44				
6	6/28/1996 0:00:00	323	17.00	26500	26000	24				
6	6/28/1996 0:00:00	340	17.50	23200	23300	28				
6	6/28/1996 0:00:00	342	18.10	19390	19950	34				
6	6/28/1996 0:00:00	343	18.60	17620	13900	30				
6	6/28/1996 0:00:00	344	20.30	15560	15310	39				
6	6/28/1996 0:00:00	345	21.00	13140	14310	45				
6	6/28/1996 0:00:00	346	23.00	10750	11250	40				
6	6/29/1996 0:00:00	405	18.30	14250	17720	10				
6	6/29/1996 0:00:00	411	18.60	11730	11790	16				
6	6/29/1996 0:00:00	504	19.30	3700	5090	21				
6	6/29/1996 0:00:00	519	19.70	3360	6720	30				
7	7/8/1996 0:00:00	809	20.70	192	224	65				
7	7/8/1996 0:00:00	902	22.40	148	155	89				
7	7/8/1996 0:00:00	910	26.30	395	368	54				
7	7/8/1996 0:00:00	912	25.80	665	639	40				
7	7/8/1996 0:00:00	914	24.80	328	330	56				
7	7/8/1996 0:00:00	915	23.40	163	159	89				
7	7/8/1996 0:00:00	918	24.10	177	176	50				
7	7/9/1996 0:00:00	707	23.40	136	135	40				
7	7/9/1996 0:00:00	711	23.30	117	107	70				
7	7/9/1996 0:00:00	716	22.90	154	152	28				
7	7/9/1996 0:00:00	812	22.70	144	143	75				
7	7/9/1996 0:00:00	815	22.30	132	130	85				
7	7/9/1996 0:00:00	906	22.90	152	145	81				
7	7/9/1996 0:00:00	919	20.60	116	115	90				
7	7/10/1996 0:00:00	508	21.30	979	1154	25				
7	7/10/1996 0:00:00	513	21.70	1106	1103	25				
7	7/10/1996 0:00:00	520	20.70	734	704	22				
7	7/10/1996 0:00:00	704	22.00	154	162	28				
7	7/10/1996 0:00:00	705	22.90	150	150	35				
7	7/10/1996 0:00:00	706	22.70	136	138	31				
7	7/10/1996 0:00:00	801	20.70	692	677	22				
7	7/11/1996 0:00:00	418	20.50	13090	13950	28				
7	7/11/1996 0:00:00	602	20.60	7821	7690	15				
7	7/11/1996 0:00:00	606	21.50	4970	4980	24				
7	7/11/1996 0:00:00	609	21.00	3000	2820	13				
7	7/11/1996 0:00:00	610	21.40	2150	2120	12				
7	7/12/1996 0:00:00	323	21.60	32400	32800	50				
7	7/12/1996 0:00:00	340	19.00	25300	24800	20				
7	7/12/1996 0:00:00	342	19.60	23300	23600	42				
7	7/12/1996 0:00:00	343	20.00	22800	22600	24				
7	7/12/1996 0:00:00	344	21.30	21600	16690	28				
7	7/12/1996 0:00:00	345	21.80	18450	18700	46				
7	7/12/1996 0:00:00	346	23.60	16110	12240	46				
7	7/13/1996 0:00:00	405	18.50	15440	15980	8				
7	7/13/1996 0:00:00	411	19.20	9110	9710	15				
7	7/13/1996 0:00:00	504	20.10	2720	2870	25				
7	7/13/1996 0:00:00	519	20.40	2930	3780	21				
7	7/13/1996 0:00:00	804	22.40	383	360	58				
8	7/22/1996 0:00:00	809	21.50	298	309	70				
8	7/22/1996 0:00:00	902	23.00	182	203	100				
8	7/22/1996 0:00:00	910	26.70	671	692	64				
8	7/22/1996 0:00:00	912		751	751	58				
8	7/22/1996 0:00:00	914		242	244	80				
8	7/22/1996 0:00:00	915	24.50	171	172	95				
8	7/22/1996 0:00:00	918	24.90	190	196	57				
8	7/23/1996 0:00:00	707	22.80	128	130	65				
8	7/23/1996 0:00:00	711	22.40	113	116	99				
8	7/23/1996 0:00:00	716	22.70	137	146	44				
8	7/23/1996 0:00:00	812	22.30	186	185	91				
8	7/23/1996 0:00:00	815	22.70	129	127	106				
8	7/23/1996 0:00:00	906	23.50	135	132	97				
8	7/23/1996 0:00:00	919	21.20	104	107	105				
8	7/24/1996 0:00:00	508	21.10	2200	2100	30				
8	7/24/1996 0:00:00	513	21.60	2350	2490	25				
8	7/24/1996 0:00:00	520	21.50	912	860	35				
8	7/24/1996 0:00:00	703	21.40	626	900	30				
8	7/24/1996 0:00:00	704	21.80	259	345	28				
8	7/24/1996 0:00:00	705	23.00	149	146	35				
8	7/24/1996 0:00:00	706	21.70	144	144	30				
8	7/24/1996 0:00:00	801	20.90	587	570	38				
8	7/25/1996 0:00:00	418	20.80	19300	24800	40				
8	7/25/1996 0:00:00	602	21.20	12170	11990	27				
8	7/25/1996 0:00:00	606	22.30	7660	8300	38				
8	7/25/1996 0:00:00	609	21.30	4770	4700	25				
8	7/25/1996 0:00:00	610	20.50	3670	3460	28				
8	7/25/1996 0:00:00	804	21.30	457	442	70				
8	7/26/1996 0:00:00	323	20.10	34500	34600	40				
8	7/26/1996 0:00:00	340	18.10	28100	29000	28				
8	7/26/1996 0:00:00	342	19.30	27000	26000	24				
8	7/26/1996 0:00:00	343	19.60	26000	25700	40				
8	7/26/1996 0:00:00	344	20.50	24100	23800	50				
8	7/26/1996 0:00:00	345	22.10	21300	22400	70				
8	7/26/1996 0:00:00	346	23.10	18900	19340	65				
8	7/26/1996 0:00:00	347	23.70	14440	14840	45				
8	7/27/1996 0:00:00	405	19.10	16180	18070	25				
8	7/27/1996 0:00:00	411	19.90	10530	12000	20				
8	7/27/1996 0:00:00	504	20.10	3580	4190	23				
8	7/27/1996 0:00:00	519	20.50	3730	3680	20				
1	3/31/1997 0:00:00	809	15.70	165	159	90				
1	3/31/1997 0:00:00	901	15.70	162	158	87				"Lat. 38, 2.90N; Lon. 121, 37.24W"
1	3/31/1997 0:00:00	902	15.60	174	172	94				
1	3/31/1997 0:00:00	910	17.80	485	479	62				
1	3/31/1997 0:00:00	914	17.10	329	320	79				
1	3/31/1997 0:00:00	915	16.70	192	190	72				
1	3/31/1997 0:00:00	918	17.20	233	230	77				
1	4/1/1997 0:00:00	812	15.10	157	155	62				
1	4/1/1997 0:00:00	815	15.20	150	156	84				
1	4/1/1997 0:00:00	906	15.60	280	272	80				
1	4/1/1997 0:00:00	919	14.10	98	99	74				
1	4/2/1997 0:00:00	703	12.80	149	157	30				
1	4/3/1997 0:00:00	804	13.70	175	170	50				
1	4/4/1997 0:00:00	340	14.00	16120	18640	37				
1	4/4/1997 0:00:00	342	14.30	15280	15490	26				
1	4/4/1997 0:00:00	343	14.40	14440	14380	21				
1	4/4/1997 0:00:00	344	15.50	12620	13450	29				
1	4/4/1997 0:00:00	345	16.10	12430	13200	30				
1	4/4/1997 0:00:00	346	17.40	9130	10430	30				
1	4/5/1997 0:00:00	602	13.50	3942	3920	16				
1	4/5/1997 0:00:00	606	14.50	1600	1630	15				
1	4/5/1997 0:00:00	609	15.10	1620	1540	14				
1	4/5/1997 0:00:00	610	14.50	795	738	17				
2	4/14/1997 0:00:00	809	14.90	178	184	65				
2	4/14/1997 0:00:00	901	14.70	171	213	92				
2	4/14/1997 0:00:00	902	15.30	182	180	87				
2	4/14/1997 0:00:00	910	17.10	656	654	52				
2	4/14/1997 0:00:00	912	17.70	696	681	39				
2	4/14/1997 0:00:00	914	16.60	448	443	58				
2	4/14/1997 0:00:00	915	15.50	190	197	64				
2	4/14/1997 0:00:00	918	16.00	227	226	48				
2	4/15/1997 0:00:00	705	17.30	204	228	80				
2	4/15/1997 0:00:00	707	16.50	173	174	54				
2	4/15/1997 0:00:00	711	16.30	163	168	67				
2	4/15/1997 0:00:00	716	16.30	220	222	38				
2	4/15/1997 0:00:00	812	15.70	172	172	72				
2	4/15/1997 0:00:00	815	15.70	165	190	86				
2	4/15/1997 0:00:00	906	16.10	355	357	87				
2	4/15/1997 0:00:00	919	15.50	112	113	87				
2	4/16/1997 0:00:00	508	16.00	787	990	32				
2	4/16/1997 0:00:00	513	16.20	884	884	32				
2	4/16/1997 0:00:00	520	16.10	526	557	39				
2	4/16/1997 0:00:00	704	16.30	225	240	33				
2	4/16/1997 0:00:00	706	16.30	176	178	36				
2	4/16/1997 0:00:00	801	16.40	462	457	45				
2	4/17/1997 0:00:00	405	17.10	17310	23520	50				
2	4/17/1997 0:00:00	411	18.20	10880	19340	42				
2	4/17/1997 0:00:00	418	17.10	13440	21060	37				
2	4/17/1997 0:00:00	602	16.80	8290	10850	30				
2	4/17/1997 0:00:00	606	18.00	4212	4512	20				
2	4/17/1997 0:00:00	609	17.20	2273	2277	9				
2	4/17/1997 0:00:00	610	17.10	2071	2042	10				
2	4/17/1997 0:00:00	804	16.40	362	365	50				
2	4/18/1997 0:00:00	323	15.70	25660	25970	52				
2	4/18/1997 0:00:00	340	16.10	20040	19790	50				
2	4/18/1997 0:00:00	342	16.70	18940	19280	45				
2	4/18/1997 0:00:00	343	17.40	17530	17760	47				
2	4/18/1997 0:00:00	344	18.50	15530	16430	49				
2	4/18/1997 0:00:00	345	18.60	13240	14580	44				
2	4/18/1997 0:00:00	346	19.10	10720	11970	46				
2	4/19/1997 0:00:00	501	16.50	7480	7760	20				
2	4/19/1997 0:00:00	504	16.70	3428	4053	19				
2	4/19/1997 0:00:00	519	16.40	4880	4950	22				
3	4/28/1997 0:00:00	809	17.60	226	238	58				
3	4/28/1997 0:00:00	901	17.90	249	250	95				
3	4/28/1997 0:00:00	902	18.30	267	276	120				
3	4/28/1997 0:00:00	910	17.20	317	329	66				
3	4/28/1997 0:00:00	912	17.00	307	304	71				
3	4/28/1997 0:00:00	914	18.40	370	373	69				
3	4/28/1997 0:00:00	915	18.80	290	291	65				
3	4/28/1997 0:00:00	918	18.80	347	347	57				
3	4/29/1997 0:00:00	707	17.50	163	166	50				
3	4/29/1997 0:00:00	711	18.00	141	137	67				
3	4/29/1997 0:00:00	716	18.20	229	220	19				
3	4/29/1997 0:00:00	812	17.70	248	250	72				
3	4/29/1997 0:00:00	815	17.30	251	252	82				
3	4/29/1997 0:00:00	906	17.30	323	323	82				
3	4/29/1997 0:00:00	919	17.10	120	121	68				
3	4/30/1997 0:00:00	508	17.50	1719	2511	28				
3	4/30/1997 0:00:00	513	17.30	884	893	26				
3	4/30/1997 0:00:00	520	17.90	735	746	30				
3	4/30/1997 0:00:00	703	16.40	272	272	27				
3	4/30/1997 0:00:00	704	16.80	176	174	24				
3	4/30/1997 0:00:00	706	16.80	157	157	32				
3	4/30/1997 0:00:00	801	17.00	474	477	28				
3	5/1/1997 0:00:00	418	17.20	10500	17680	28				
3	5/1/1997 0:00:00	602	16.90	4378	4271	18				
3	5/1/1997 0:00:00	606	17.70	3359	3518	18				
3	5/1/1997 0:00:00	609	17.10	3128	3160	11				
3	5/1/1997 0:00:00	610	16.70	957	958	20				
3	5/1/1997 0:00:00	804	16.40	246	251	71				
3	5/2/1997 0:00:00	323	16.20	22680	26770	105				
3	5/2/1997 0:00:00	340	16.50	1605	1603	28				
3	5/2/1997 0:00:00	342	16.00	1670	1673	34				"Copious amounts of Ctenophores. (Comb jellies)."
3	5/2/1997 0:00:00	343	16.30	1668	1674	37				
3	5/2/1997 0:00:00	344	17.20	1622	1632	38				
3	5/2/1997 0:00:00	405	16.80	10800	18360	36				
3	5/3/1997 0:00:00	411	16.90	6550	7820	17				
3	5/3/1997 0:00:00	504	17.10	1490	1949	16				
3	5/3/1997 0:00:00	519	17.20	652	1174	13				
4	5/12/1997 0:00:00	809	18.80	239	248	63				
4	5/12/1997 0:00:00	901	19.10	250	251	78				
4	5/12/1997 0:00:00	902	20.00	276	275	90				
4	5/12/1997 0:00:00	910	20.20	311	304	48				
4	5/12/1997 0:00:00	912	20.60	302	299	58				
4	5/12/1997 0:00:00	914	20.60	339	339	70				
4	5/12/1997 0:00:00	915	21.40	321	324	68				
4	5/13/1997 0:00:00	705	19.50	230	233	74				
4	5/13/1997 0:00:00	711	20.40	148	156	60				
4	5/13/1997 0:00:00	716	20.50	202	205	32				
4	5/13/1997 0:00:00	812	19.60	249	248	79				"Only did 5 minute tows due to heavy peat."
4	5/13/1997 0:00:00	815	19.90	250	250	91				
4	5/13/1997 0:00:00	906	19.70	305	295	86				
4	5/13/1997 0:00:00	919	20.00	135	147	82				
4	5/14/1997 0:00:00	508	19.10	815	1002	28				
4	5/14/1997 0:00:00	513	19.40	843	855	32				
4	5/14/1997 0:00:00	520	19.40	550	563	31				
4	5/14/1997 0:00:00	703	19.70	455	442	38				
4	5/14/1997 0:00:00	704	19.40	238	245	37				
4	5/14/1997 0:00:00	706	19.20	185	201	38				
4	5/14/1997 0:00:00	801	19.60	439	475	41				
4	5/15/1997 0:00:00	405	19.40	14510	22840	42				
4	5/15/1997 0:00:00	418	19.50	11230	21830	40				
4	5/15/1997 0:00:00	602	19.50	7480	7990	30				
4	5/15/1997 0:00:00	606	20.90	4820	4820	25				
4	5/15/1997 0:00:00	609	20.10	3906	3871	20				
4	5/15/1997 0:00:00	610	19.80	2386	2348	40				
4	5/15/1997 0:00:00	804	20.00	286	286	69				
4	5/16/1997 0:00:00	323	18.60	27230	28600	165				
4	5/16/1997 0:00:00	340	19.20	21430	22600	59				
4	5/16/1997 0:00:00	342	19.70	21790	23370	65				
4	5/16/1997 0:00:00	343	22.30	20600	21050	75				"Tow's 2 & 3 were cancelled due to coupious amounts of Ctenophores."
4	5/16/1997 0:00:00	344	23.40	17760	18780	48				
4	5/16/1997 0:00:00	345	23.20	15430	16510	47				
4	5/16/1997 0:00:00	346	23.30	13570	15790	47				"Tow's 2 & 3 were cancelled due to coupious amounts of Ctenophores."
4	5/16/1997 0:00:00	411	21.70	12870	20840	73				
4	5/17/1997 0:00:00	501	20.60	742	892	22				
4	5/17/1997 0:00:00	504	20.10	677	729	28				
4	5/17/1997 0:00:00	519	20.40	4192	4166	21				
5	5/27/1997 0:00:00	809	20.30	284	334	52				
5	5/27/1997 0:00:00	901	20.50	228	226	70				
5	5/27/1997 0:00:00	902	20.70	258	257	66				
5	5/27/1997 0:00:00	910	22.40	436	457	48				
5	5/27/1997 0:00:00	912	21.90	503	505	56				
5	5/27/1997 0:00:00	914	22.00	356	346	62				
5	5/27/1997 0:00:00	915	21.80	308	299	66				
5	5/28/1997 0:00:00	815	21.10	194	189	70				
5	5/28/1997 0:00:00	918	22.60	345	347	66				
5	5/28/1997 0:00:00	919	21.10	145	155	79				
5	5/30/1997 0:00:00	705	21.60	256	257	53				
5	5/30/1997 0:00:00	707	21.20	162	164	54				
5	5/30/1997 0:00:00	711	21.10	146	147	77				
5	5/30/1997 0:00:00	716	21.40	248	247	29				
5	5/30/1997 0:00:00	812	21.40	210	211	60				
5	5/31/1997 0:00:00	508	22.10	2564	2991	28				
5	5/31/1997 0:00:00	513	21.70	967	1067	31				
5	5/31/1997 0:00:00	520	22.30	1777	1765	29				
5	5/31/1997 0:00:00	703	21.20	1136	1125	31				
5	5/31/1997 0:00:00	704	21.00	189	194	36				
5	5/31/1997 0:00:00	706	21.10	164	177	42				
5	5/31/1997 0:00:00	801	21.90	841	859	37				
5	5/31/1997 0:00:00	804	22.70	645	801	39				
5	6/1/1997 0:00:00	418	21.50	1197	1320	22				
5	6/1/1997 0:00:00	602	21.60	935	931	17				
5	6/1/1997 0:00:00	606	22.30	754	754	19				
5	6/1/1997 0:00:00	609	21.90	576	572	14				
5	6/1/1997 0:00:00	610	22.20	500	499	20				
6	6/9/1997 0:00:00	809	20.10	454	472	54				
6	6/9/1997 0:00:00	901	20.70	233	234	70				
6	6/9/1997 0:00:00	902	20.90	226	226	89				
6	6/9/1997 0:00:00	910	24.00	571	580	44				
6	6/9/1997 0:00:00	912	24.60	590	550	51				
6	6/9/1997 0:00:00	914	23.70	372	379	79				
6	6/9/1997 0:00:00	915	22.80	237	239	72				
6	6/9/1997 0:00:00	918	23.50	282	283	52				
6	6/10/1997 0:00:00	705	21.20	226	226	48				
6	6/10/1997 0:00:00	707	21.20	173	178	35				
6	6/10/1997 0:00:00	711	21.20	151	152	49				
6	6/10/1997 0:00:00	716	20.90	208	212	19				
6	6/10/1997 0:00:00	812	21.10	228	227	49				"Peat station"
6	6/10/1997 0:00:00	815	21.20	164	168	74				
6	6/10/1997 0:00:00	906	21.80	219	214	74				
6	6/10/1997 0:00:00	919	21.40	139	137	89				
6	6/11/1997 0:00:00	508	20.30	5200	5700	34				
6	6/11/1997 0:00:00	513	20.50	3724	3646	35				
6	6/11/1997 0:00:00	520	21.00	2712	2745	29				
6	6/11/1997 0:00:00	703	20.50	1188	1164	39				
6	6/11/1997 0:00:00	704	20.50	899	902	42				
6	6/11/1997 0:00:00	706	20.20	196	199	44				
6	6/11/1997 0:00:00	801	20.30	2634	2678	37				
6	6/12/1997 0:00:00	418	19.90	14350	19580	42				
6	6/12/1997 0:00:00	602	18.80	9610	9590	20				
6	6/12/1997 0:00:00	606	21.00	9210	9140	48				
6	6/12/1997 0:00:00	609	20.30	6810	6650	35				
6	6/12/1997 0:00:00	610	20.50	5410	5100	32				
6	6/12/1997 0:00:00	804	20.50	410	495	58				
6	6/13/1997 0:00:00	340	18.80	22370	24560	37				
6	6/13/1997 0:00:00	342	18.60	22710	22520	37				
6	6/13/1997 0:00:00	343	18.70	22640	22330	40				
6	6/13/1997 0:00:00	344	20.50	21630	22660	53				
6	6/13/1997 0:00:00	346	21.80	18800	21520	60				"Station was cancelled due to copious amounts of Ctenophores."
6	6/14/1997 0:00:00	323	18.50	27790	29160	36				
6	6/14/1997 0:00:00	405	19.60	14670	15900	28				
6	6/14/1997 0:00:00	411	19.90	10290	10260	38				
6	6/14/1997 0:00:00	501	20.50	9240	11410	28				
6	6/14/1997 0:00:00	504	21.20	9050	10290	26				
6	6/14/1997 0:00:00	519	21.00	7200	9140	25				
7	6/24/1997 0:00:00	809	21.40	585	560	42				
7	6/24/1997 0:00:00	901	21.50	278	280	56				
7	6/24/1997 0:00:00	902	21.80	234	237	98				
7	6/24/1997 0:00:00	910	24.50	513	523	41				
7	6/24/1997 0:00:00	912	24.20	634	643	33				
7	6/24/1997 0:00:00	914	23.70	314	315	71				
7	6/24/1997 0:00:00	915	23.00	220	222	78				
7	6/24/1997 0:00:00	918	23.40	248	250	52				
7	6/25/1997 0:00:00	705	20.90	244	276	41				
7	6/25/1997 0:00:00	706	21.70	170	185	39				
7	6/25/1997 0:00:00	707	22.50	164	172	37				
7	6/25/1997 0:00:00	711	22.10	150	152	39				
7	6/25/1997 0:00:00	716	20.90	167	172	26				
7	6/25/1997 0:00:00	812	20.70	282	282	44				
7	6/25/1997 0:00:00	815	20.70	156	162	66				
7	6/25/1997 0:00:00	906	20.60	200	191	64				
7	6/25/1997 0:00:00	919	20.80	136	149	91				
7	6/26/1997 0:00:00	508	19.40	6990	8080	33				
7	6/26/1997 0:00:00	513	19.70	5140	6330	37				
7	6/26/1997 0:00:00	520	19.90	6320	6690	35				
7	6/26/1997 0:00:00	703	19.80	958	955	37				
7	6/26/1997 0:00:00	704	19.20	1243	1211	31				
7	6/26/1997 0:00:00	801	18.80	3000	3220	38				
7	6/26/1997 0:00:00	804	20.60	2100	2410	38				
7	6/27/1997 0:00:00	323	18.70	34700	35900	38				
7	6/27/1997 0:00:00	405	19.20	25800	28200	25				
7	6/27/1997 0:00:00	411	18.80	21900	22700	44				
7	6/27/1997 0:00:00	418	18.10	22500	25900	42				
7	6/27/1997 0:00:00	602	18.20	1455	1425	34				
7	6/27/1997 0:00:00	606	19.40	1121	1088	46				
7	6/27/1997 0:00:00	609	16.40	785	951	45				
7	6/27/1997 0:00:00	610	19.30	797	784	48				
7	6/28/1997 0:00:00	340	16.70	2860	2860	32				
7	6/28/1997 0:00:00	342	17.60	2810	2720	31				
7	6/28/1997 0:00:00	343	17.70	2850	2790	38				
7	6/28/1997 0:00:00	344	18.30	2900	2810	49				
7	6/28/1997 0:00:00	345	19.50	2830	2860	52				
7	6/28/1997 0:00:00	346	20.60	2570	2610	46				
7	6/29/1997 0:00:00	501	17.40	11410	11080	27				
7	6/29/1997 0:00:00	504	17.90	5830	6060	30				
7	6/29/1997 0:00:00	519	18.00	5580	5480	34				
8	7/8/1997 0:00:00	809	21.80	800	920	52				
8	7/8/1997 0:00:00	901	20.30	461	461	74				
8	7/8/1997 0:00:00	902	22.00	336	326	112				
8	7/8/1997 0:00:00	910	24.80	397	461	48				
8	7/8/1997 0:00:00	912	24.60	664	689	48				
8	7/8/1997 0:00:00	914	23.70	284	279	77				
8	7/8/1997 0:00:00	915	22.40	303	255	88				
8	7/8/1997 0:00:00	918	23.40	259	251	67				
8	7/8/1997 0:00:00	919	24.30	132	146	60				
8	7/9/1997 0:00:00	704	22.00	232	262	40				
8	7/9/1997 0:00:00	705	21.00	172	213	63				
8	7/9/1997 0:00:00	706	23.00	139	149	73				
8	7/9/1997 0:00:00	707	22.00	142	145	46				
8	7/9/1997 0:00:00	711	22.00	129	131	43				
8	7/9/1997 0:00:00	716	21.00	149	152	32				
8	7/9/1997 0:00:00	812	21.00	341	397	63				"Tow 3 was cancelled because of too much peat in the net."
8	7/9/1997 0:00:00	815	20.90	166	163	90				
8	7/9/1997 0:00:00	906	21.80	170	169	89				
8	7/10/1997 0:00:00	508	19.80	7180	7580	49				
8	7/10/1997 0:00:00	513	19.60	4700	5170	44				
8	7/10/1997 0:00:00	519	20.10	11270	11110	48				
8	7/10/1997 0:00:00	520	20.40	3530	4530	58				
8	7/10/1997 0:00:00	703	20.00	893	881	47				
8	7/10/1997 0:00:00	801	19.80	3330	3380	39				
8	7/10/1997 0:00:00	804	21.30	1668	1783	62				
8	7/11/1997 0:00:00	405	19.90	24100	26060	26				
8	7/11/1997 0:00:00	411	19.90	16420	21700	63				
8	7/11/1997 0:00:00	418	19.10	17260	24020	43				
8	7/11/1997 0:00:00	602	19.20	13800	13410	27				
8	7/11/1997 0:00:00	606	20.80	11950	11640	36				
8	7/11/1997 0:00:00	609	20.00	10010	10220	51				
8	7/11/1997 0:00:00	610	20.70	8510	8570	62				
8	7/12/1997 0:00:00	323	18.40	31700	35800	68				
8	7/12/1997 0:00:00	340	17.60	28000	29500	53				
8	7/12/1997 0:00:00	342	18.10	29200	28800	62				
8	7/12/1997 0:00:00	343	18.90	29800	30100	53				
8	7/12/1997 0:00:00	344	19.80	30200	30400	79				
8	7/12/1997 0:00:00	345	21.00	28200	27900	76				
8	7/12/1997 0:00:00	346	21.90	25900	26800	62				
8	7/13/1997 0:00:00	501	25.00	1075	1098	35				
8	7/13/1997 0:00:00	504	19.90	658	664	30				
9	7/22/1997 0:00:00	809	20.20	781	1160	52				
9	7/22/1997 0:00:00	901	20.20	450	511	71				
9	7/22/1997 0:00:00	902	20.90	327	310	116				
9	7/22/1997 0:00:00	910	26.50	524	534	76				
9	7/22/1997 0:00:00	912	25.50	746	726	52				
9	7/22/1997 0:00:00	914	24.60	249	251	90				
9	7/22/1997 0:00:00	915	22.70	259	274	89				
9	7/22/1997 0:00:00	918	24.80	252	262	85				
9	7/23/1997 0:00:00	705	20.60	207	209	59				
9	7/23/1997 0:00:00	707	19.00	1427	1474	55				
9	7/23/1997 0:00:00	711	20.20	136	134	56				
9	7/23/1997 0:00:00	716	19.90	1492	1570	38				
9	7/23/1997 0:00:00	812	19.00	364	367	85				
9	7/23/1997 0:00:00	815	18.80	200	195	80				
9	7/23/1997 0:00:00	906	19.20	173	169	110				
9	7/23/1997 0:00:00	919	22.30	152	166	98				
9	7/24/1997 0:00:00	508	21.70	3700	4170	37				
9	7/24/1997 0:00:00	513	20.10	2690	4360	35				
9	7/24/1997 0:00:00	519	21.30	5870	6940	37				
9	7/24/1997 0:00:00	520	21.20	1803	1820	43				
9	7/24/1997 0:00:00	703	19.50	1362	1393	51				
9	7/24/1997 0:00:00	704	19.00	822	1150	39				
9	7/24/1997 0:00:00	706	18.30	404	457	39				
9	7/24/1997 0:00:00	801	20.90	3000	4170	40				
9	7/24/1997 0:00:00	804	22.50	710	732	53				
9	7/25/1997 0:00:00	323	20.20	28900	32200	37				
9	7/25/1997 0:00:00	405	20.10	16640	18790	19				
9	7/25/1997 0:00:00	411	19.30	15890	17420	24				
9	7/25/1997 0:00:00	418	20.90	12450	17480	21				
9	7/25/1997 0:00:00	501	18.10	12860	13790	25				
9	7/25/1997 0:00:00	504	19.30	12340	11740	34				
9	7/25/1997 0:00:00	602	18.70	14350	14430	26				
9	7/25/1997 0:00:00	606	19.90	10580	10780	33				
9	7/25/1997 0:00:00	609	19.00	10570	10170	43				
9	7/25/1997 0:00:00	610	23.00	6440	6400	52				
9	7/26/1997 0:00:00	340	17.60	27600	28100	38				
9	7/26/1997 0:00:00	342	17.40	28900	28400	41				
9	7/26/1997 0:00:00	343	19.40	29600	28500	44				
9	7/26/1997 0:00:00	344	26.90	26300	26500	52				
9	7/26/1997 0:00:00	345	18.70	31300	31000	66				"Tows 2 & 3 were cancelled due to heavy boat traffic (water skiers)."
9	7/26/1997 0:00:00	346	20.40	29400	29800	72				
1	4/6/1998 0:00:00	809	12.20	200	195	61				
1	4/6/1998 0:00:00	901	13.10	284	282	89				
